sku,brand,function,price,descriptive_tokens
14078719,Nike,Bra,22.95,
14078719,Nike,Bra,22.95,
12815559,Nike Sportswear,Set,24.95,
12815559,Nike Sportswear,Set,24.95,
12815559,Nike Sportswear,Set,24.95,
12830093,Nike Sportswear,Set,24.95,
12830093,Nike Sportswear,Set,24.95,
12830093,Nike Sportswear,Set,24.95,
12815525,Nike Sportswear,Set,24.95,
12815525,Nike Sportswear,Set,24.95,
12748262,Nike Sportswear,Set,24.95,
12748262,Nike Sportswear,Set,24.95,
14077918,Nike,Bra,27.95,
14077918,Nike,Bra,27.95,
14077918,Nike,Bra,27.95,
14077918,Nike,Bra,27.95,
14077918,Nike,Bra,27.95,
14077926,Nike,Bra,27.95,
14077926,Nike,Bra,27.95,
14077926,Nike,Bra,27.95,
14077926,Nike,Bra,27.95,
14077926,Nike,Bra,27.95,
13052133,Nike,Jersey,63.95,
13052133,Nike,Jersey,63.95,
13052133,Nike,Jersey,63.95,
13052133,Nike,Jersey,63.95,
14018463,Nike,Jersey,54.95,
14018463,Nike,Jersey,54.95,
14018463,Nike,Jersey,54.95,
14018463,Nike,Jersey,54.95,
13809630,Nike Sportswear,Jacket,48.97,
13809630,Nike Sportswear,Jacket,48.97,
13809630,Nike Sportswear,Jacket,48.97,
13809630,Nike Sportswear,Jacket,48.97,
13809630,Nike Sportswear,Jacket,48.97,
13429571,Nike,Jersey,58.95,
13429571,Nike,Jersey,58.95,
13429571,Nike,Jersey,58.95,
13429571,Nike,Jersey,58.95,
13162076,Nike,Jacket,45.47,
13162076,Nike,Jacket,45.47,
13162076,Nike,Jacket,45.47,
13162076,Nike,Jacket,45.47,
13162076,Nike,Jacket,45.47,
14078703,Nike,Bra,22.95,
14078703,Nike,Bra,22.95,
14078703,Nike,Bra,22.95,
14078703,Nike,Bra,22.95,
14078703,Nike,Bra,22.95,
14078734,Nike,Bra,22.95,
14078734,Nike,Bra,22.95,
14078734,Nike,Bra,22.95,
14078734,Nike,Bra,22.95,
14078734,Nike,Bra,22.95,
13809347,Nike,Bra,27.95,
13809347,Nike,Bra,27.95,
13809347,Nike,Bra,27.95,
13809347,Nike,Bra,27.95,
13809347,Nike,Bra,27.95,
13809496,Nike,Bra,27.95,
13809496,Nike,Bra,27.95,
13809496,Nike,Bra,27.95,
13809496,Nike,Bra,27.95,
13809496,Nike,Bra,27.95,
14037718,Nike Sportswear,Tracksuit,39.97,
14037718,Nike Sportswear,Tracksuit,39.97,
14037718,Nike Sportswear,Tracksuit,39.97,
14037718,Nike Sportswear,Tracksuit,39.97,
14037718,Nike Sportswear,Tracksuit,39.97,
13225455,Nike,Kit,34.97,
13225455,Nike,Kit,34.97,
13225455,Nike,Kit,34.97,
13225455,Nike,Kit,34.97,
13225455,Nike,Kit,34.97,
13225455,Nike,Kit,34.97,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14247780,Jordan,Set,18.47,
14247780,Jordan,Set,18.47,
14247780,Jordan,Set,18.47,
14037391,Nike Sportswear,Jacket,59.95,
14037391,Nike Sportswear,Jacket,59.95,
14037391,Nike Sportswear,Jacket,59.95,
14037391,Nike Sportswear,Jacket,59.95,
14037391,Nike Sportswear,Jacket,59.95,
11481967,Nike Sportswear,Jacket,59.95,
11481967,Nike Sportswear,Jacket,59.95,
11481967,Nike Sportswear,Jacket,59.95,
11481967,Nike Sportswear,Jacket,59.95,
11481967,Nike Sportswear,Jacket,59.95,
11627708,Nike Sportswear,Jacket,59.95,
11627708,Nike Sportswear,Jacket,59.95,
11627708,Nike Sportswear,Jacket,59.95,
11627708,Nike Sportswear,Jacket,59.95,
11627708,Nike Sportswear,Jacket,59.95,
13922551,NIKEiD,Shirt,99.95,
13922551,NIKEiD,Shirt,99.95,
13922551,NIKEiD,Shirt,99.95,
13922551,NIKEiD,Shirt,99.95,
13922551,NIKEiD,Shirt,99.95,
14061362,Nike Sportswear,Parka,99.95,
14061362,Nike Sportswear,Parka,99.95,
14061362,Nike Sportswear,Parka,99.95,
14061362,Nike Sportswear,Parka,99.95,
14061362,Nike Sportswear,Parka,99.95,
13891135,NIKEiD,Kit,54.95,
13891135,NIKEiD,Kit,54.95,
13891135,NIKEiD,Kit,54.95,
13891135,NIKEiD,Kit,54.95,
13891135,NIKEiD,Kit,54.95,
14144163,Nike Sportswear,Set,22.95,
14144163,Nike Sportswear,Set,22.95,
14144163,Nike Sportswear,Set,22.95,
13307873,Nike,Kit,31.47,
13307873,Nike,Kit,31.47,
13307873,Nike,Kit,31.47,
13307873,Nike,Kit,31.47,
13307873,Nike,Kit,31.47,
13307873,Nike,Kit,31.47,
13922090,Nike,Shirt,59.95,
13922090,Nike,Shirt,59.95,
13922090,Nike,Shirt,59.95,
13922090,Nike,Shirt,59.95,
13922090,Nike,Shirt,59.95,
12989629,Nike,Jersey,64.95,
12989629,Nike,Jersey,64.95,
12989629,Nike,Jersey,64.95,
12989629,Nike,Jersey,64.95,
13803154,Nike Sportswear,Jacket,62.95,
13803154,Nike Sportswear,Jacket,62.95,
13803154,Nike Sportswear,Jacket,62.95,
13803154,Nike Sportswear,Jacket,62.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
13429570,Nike,Jersey,64.95,
13429570,Nike,Jersey,64.95,
13429570,Nike,Jersey,64.95,
13429570,Nike,Jersey,64.95,
13307957,Nike,Kit,34.97,
13307957,Nike,Kit,34.97,
13307957,Nike,Kit,34.97,
13307957,Nike,Kit,34.97,
13890825,NIKEiD,Kit,49.95,
13890825,NIKEiD,Kit,49.95,
13890825,NIKEiD,Kit,49.95,
13890825,NIKEiD,Kit,49.95,
13890825,NIKEiD,Kit,49.95,
13890825,NIKEiD,Kit,49.95,
13921926,Nike,Kit,54.95,
13921926,Nike,Kit,54.95,
13921926,Nike,Kit,54.95,
13921926,Nike,Kit,54.95,
13921926,Nike,Kit,54.95,
13847200,Nike,Jersey,64.95,
13847200,Nike,Jersey,64.95,
13847200,Nike,Jersey,64.95,
13847200,Nike,Jersey,64.95,
13849260,Nike,Jersey,58.95,
13849260,Nike,Jersey,58.95,
13849260,Nike,Jersey,58.95,
13849260,Nike,Jersey,58.95,
13846734,Nike,Jersey,64.95,
13846734,Nike,Jersey,64.95,
13846734,Nike,Jersey,64.95,
13846734,Nike,Jersey,64.95,
1009420779,NIKEiD,Shirt,59.95,
1009420779,NIKEiD,Shirt,59.95,
1009420779,NIKEiD,Shirt,59.95,
1009420779,NIKEiD,Shirt,59.95,
1009420779,NIKEiD,Shirt,59.95,
13449263,Nike,Jersey,63.95,
13449263,Nike,Jersey,63.95,
13449263,Nike,Jersey,63.95,
13449263,Nike,Jersey,63.95,
1009423944,NIKEiD,Shirt,59.95,
1009423944,NIKEiD,Shirt,59.95,
1009423944,NIKEiD,Shirt,59.95,
1009423944,NIKEiD,Shirt,59.95,
1009423944,NIKEiD,Shirt,59.95,
14100192,Nike,Jacket,44.95,
14100192,Nike,Jacket,44.95,
14100192,Nike,Jacket,44.95,
14100192,Nike,Jacket,44.95,
14100192,Nike,Jacket,44.95,
14041095,Nike,Jacket,44.95,
14041095,Nike,Jacket,44.95,
14041095,Nike,Jacket,44.95,
14041095,Nike,Jacket,44.95,
14041095,Nike,Jacket,44.95,
13429568,Nike,Jersey,63.95,
13429568,Nike,Jersey,63.95,
13429568,Nike,Jersey,63.95,
13429568,Nike,Jersey,63.95,
12480707,Nike,Jersey,64.95,
12480707,Nike,Jersey,64.95,
12480707,Nike,Jersey,64.95,
12480707,Nike,Jersey,64.95,
14020325,Nike,Tracksuit,104.95,
14020325,Nike,Tracksuit,104.95,
14020325,Nike,Tracksuit,104.95,
14020325,Nike,Tracksuit,104.95,
13922088,Nike,Shirt,59.95,
13922088,Nike,Shirt,59.95,
13922088,Nike,Shirt,59.95,
13922088,Nike,Shirt,59.95,
13922088,Nike,Shirt,59.95,
13891169,Nike,Jacket,64.95,
13891169,Nike,Jacket,64.95,
13891169,Nike,Jacket,64.95,
13891169,Nike,Jacket,64.95,
13891169,Nike,Jacket,64.95,
13922426,Nike,Kit,54.95,
13922426,Nike,Kit,54.95,
13922426,Nike,Kit,54.95,
13922426,Nike,Kit,54.95,
13922426,Nike,Kit,54.95,
12816269,Nike,Shirt,35.97,
12816269,Nike,Shirt,35.97,
12816269,Nike,Shirt,35.97,
12816269,Nike,Shirt,35.97,
12816269,Nike,Shirt,35.97,
13890771,Nike,Jacket,64.95,
13890771,Nike,Jacket,64.95,
13890771,Nike,Jacket,64.95,
13890771,Nike,Jacket,64.95,
13890771,Nike,Jacket,64.95,
13940238,Jordan,Set,22.95,
13940238,Jordan,Set,22.95,
12929461,Nike,Jersey,64.95,
12929461,Nike,Jersey,64.95,
12929461,Nike,Jersey,64.95,
12929461,Nike,Jersey,64.95,
13101239,Nike,Kit,38.47,
13101239,Nike,Kit,38.47,
13101239,Nike,Kit,38.47,
13101239,Nike,Kit,38.47,
13101239,Nike,Kit,38.47,
14038299,Nike Sportswear,Tracksuit,49.95,
14038299,Nike Sportswear,Tracksuit,49.95,
14038299,Nike Sportswear,Tracksuit,49.95,
14038299,Nike Sportswear,Tracksuit,49.95,
14038299,Nike Sportswear,Tracksuit,49.95,
13523217,Nike Sportswear,Tracksuit,49.95,
13523217,Nike Sportswear,Tracksuit,49.95,
13523217,Nike Sportswear,Tracksuit,49.95,
13523217,Nike Sportswear,Tracksuit,49.95,
13523217,Nike Sportswear,Tracksuit,49.95,
13475093,Nike Sportswear,Tracksuit,49.95,
13475093,Nike Sportswear,Tracksuit,49.95,
13475093,Nike Sportswear,Tracksuit,49.95,
13475093,Nike Sportswear,Tracksuit,49.95,
13475093,Nike Sportswear,Tracksuit,49.95,
13475316,Nike Sportswear,Tracksuit,49.95,
13475316,Nike Sportswear,Tracksuit,49.95,
13475316,Nike Sportswear,Tracksuit,49.95,
13475316,Nike Sportswear,Tracksuit,49.95,
13475316,Nike Sportswear,Tracksuit,49.95,
13475033,Nike Sportswear,Tracksuit,49.95,
13475033,Nike Sportswear,Tracksuit,49.95,
13475033,Nike Sportswear,Tracksuit,49.95,
13475033,Nike Sportswear,Tracksuit,49.95,
13475033,Nike Sportswear,Tracksuit,49.95,
13922501,Nike,Top,37.95,
13922501,Nike,Top,37.95,
13922501,Nike,Top,37.95,
13922501,Nike,Top,37.95,
13922501,Nike,Top,37.95,
12816268,Nike,Shirt,35.97,
12816268,Nike,Shirt,35.97,
12816268,Nike,Shirt,35.97,
12816268,Nike,Shirt,35.97,
12816268,Nike,Shirt,35.97,
13726447,Nike Sportswear,Jacket,44.95,
13726447,Nike Sportswear,Jacket,44.95,
13726447,Nike Sportswear,Jacket,44.95,
13846889,Nike,Jersey,59.95,
13846889,Nike,Jersey,59.95,
13846889,Nike,Jersey,59.95,
13846889,Nike,Jersey,59.95,
13817509,Jordan,Kit,33.97,
13817509,Jordan,Kit,33.97,
13817509,Jordan,Kit,33.97,
13817509,Jordan,Kit,33.97,
13817509,Jordan,Kit,33.97,
13817509,Jordan,Kit,33.97,
13922587,Nike,Top,49.95,
13922587,Nike,Top,49.95,
13922587,Nike,Top,49.95,
13922587,Nike,Top,49.95,
13922587,Nike,Top,49.95,
13162549,Nike,Shirt,38.47,
13162549,Nike,Shirt,38.47,
13162549,Nike,Shirt,38.47,
13162549,Nike,Shirt,38.47,
13162549,Nike,Shirt,38.47,
12480786,Nike,Jersey,57.95,
12480786,Nike,Jersey,57.95,
12480786,Nike,Jersey,57.95,
12480786,Nike,Jersey,57.95,
14018460,Nike,Jersey,54.95,
14018460,Nike,Jersey,54.95,
14018460,Nike,Jersey,54.95,
14018460,Nike,Jersey,54.95,
13359089,Nike,Shirt,38.47,
13359089,Nike,Shirt,38.47,
13359089,Nike,Shirt,38.47,
13359089,Nike,Shirt,38.47,
13359089,Nike,Shirt,38.47,
13307809,Nike,Shirt,41.97,
13307809,Nike,Shirt,41.97,
13307809,Nike,Shirt,41.97,
13307809,Nike,Shirt,41.97,
13478754,Nike,Shirt,41.97,
13478754,Nike,Shirt,41.97,
13478754,Nike,Shirt,41.97,
13478754,Nike,Shirt,41.97,
13478754,Nike,Shirt,41.97,
14102048,Nike,Jacket,84.95,
14102048,Nike,Jacket,84.95,
14102048,Nike,Jacket,84.95,
14102048,Nike,Jacket,84.95,
13179511,Nike,Jacket,49.95,
13179511,Nike,Jacket,49.95,
13179511,Nike,Jacket,49.95,
13179511,Nike,Jacket,49.95,
13788743,Jordan,Jacket,76.47,
13788743,Jordan,Jacket,76.47,
13788743,Jordan,Jacket,76.47,
13788743,Jordan,Jacket,76.47,
13809283,Nike Sportswear,Jacket,38.47,
13809283,Nike Sportswear,Jacket,38.47,
13809283,Nike Sportswear,Jacket,38.47,
13809283,Nike Sportswear,Jacket,38.47,
13809283,Nike Sportswear,Jacket,38.47,
12273614,Nike,Jersey,57.95,
12273614,Nike,Jersey,57.95,
12273614,Nike,Jersey,57.95,
12273614,Nike,Jersey,57.95,
13161525,Nike,Jacket,43.97,
13161525,Nike,Jacket,43.97,
13161525,Nike,Jacket,43.97,
13161525,Nike,Jacket,43.97,
13743843,Nike,Jersey,58.95,
13743843,Nike,Jersey,58.95,
13743843,Nike,Jersey,58.95,
13743843,Nike,Jersey,58.95,
13308660,Nike,Jacket,43.97,
13308660,Nike,Jacket,43.97,
13308660,Nike,Jacket,43.97,
13308660,Nike,Jacket,43.97,
13799862,Nike,Jersey,94.95,
13799862,Nike,Jersey,94.95,
13799862,Nike,Jersey,94.95,
13799862,Nike,Jersey,94.95,
13308023,Nike,Jacket,45.47,
13308023,Nike,Jacket,45.47,
13308023,Nike,Jacket,45.47,
13308023,Nike,Jacket,45.47,
13092147,NIKEiD,Shirt,41.97,
13092147,NIKEiD,Shirt,41.97,
13092147,NIKEiD,Shirt,41.97,
13092147,NIKEiD,Shirt,41.97,
13092147,NIKEiD,Shirt,41.97,
14234896,Nike,Socks,10.47,
14234896,Nike,Socks,10.47,
14234896,Nike,Socks,10.47,
13922549,Nike,Jacket,43.97,
13922549,Nike,Jacket,43.97,
13922549,Nike,Jacket,43.97,
13922549,Nike,Jacket,43.97,
13922549,Nike,Jacket,43.97,
12880203,Nike,Top,24.47,
12880203,Nike,Top,24.47,
12880203,Nike,Top,24.47,
12880203,Nike,Top,24.47,
12880203,Nike,Top,24.47,
14041010,Nike Sportswear,Dress,37.95,
14041010,Nike Sportswear,Dress,37.95,
14041010,Nike Sportswear,Dress,37.95,
14041010,Nike Sportswear,Dress,37.95,
14041010,Nike Sportswear,Dress,37.95,
14041006,Nike Sportswear,Dress,37.95,
14041006,Nike Sportswear,Dress,37.95,
14041006,Nike Sportswear,Dress,37.95,
14041006,Nike Sportswear,Dress,37.95,
14041006,Nike Sportswear,Dress,37.95,
13101238,Nike,Kit,43.97,
13101238,Nike,Kit,43.97,
13101238,Nike,Kit,43.97,
13101238,Nike,Kit,43.97,
13101238,Nike,Kit,43.97,
13168493,Nike,Shirt,35.97,
13168493,Nike,Shirt,35.97,
13168493,Nike,Shirt,35.97,
13168493,Nike,Shirt,35.97,
13168493,Nike,Shirt,35.97,
14262199,Jordan,Dress,39.95,
14262199,Jordan,Dress,39.95,
14262199,Jordan,Dress,39.95,
14262199,Jordan,Dress,39.95,
14262199,Jordan,Dress,39.95,
13355677,Nike Sportswear,Dress,35.97,
13355677,Nike Sportswear,Dress,35.97,
13355677,Nike Sportswear,Dress,35.97,
13355677,Nike Sportswear,Dress,35.97,
13355677,Nike Sportswear,Dress,35.97,
14227571,Nike Sportswear,Dress,19.97,
14227571,Nike Sportswear,Dress,19.97,
14227571,Nike Sportswear,Dress,19.97,
13308388,Nike,Top,33.97,
13308388,Nike,Top,33.97,
13308388,Nike,Top,33.97,
13308388,Nike,Top,33.97,
13355680,Nike Sportswear,Dress,43.97,
13355680,Nike Sportswear,Dress,43.97,
13355680,Nike Sportswear,Dress,43.97,
13355680,Nike Sportswear,Dress,43.97,
13355680,Nike Sportswear,Dress,43.97,
13308168,Nike,Shirt,38.47,
13308168,Nike,Shirt,38.47,
13308168,Nike,Shirt,38.47,
13308168,Nike,Shirt,38.47,
13308168,Nike,Shirt,38.47,
14041465,Nike Sportswear,Tracksuit,52.47,
14041465,Nike Sportswear,Tracksuit,52.47,
14041465,Nike Sportswear,Tracksuit,52.47,
14041465,Nike Sportswear,Tracksuit,52.47,
14041465,Nike Sportswear,Tracksuit,52.47,
14078478,Nike,Bra,24.95,
14078478,Nike,Bra,24.95,
14078478,Nike,Bra,24.95,
14078478,Nike,Bra,24.95,
14078478,Nike,Bra,24.95,
14078746,Nike,Bra,24.95,
14078746,Nike,Bra,24.95,
14078746,Nike,Bra,24.95,
14078746,Nike,Bra,24.95,
14078746,Nike,Bra,24.95,
14064506,NIKEiD,Shirt,59.95,
14064506,NIKEiD,Shirt,59.95,
14064506,NIKEiD,Shirt,59.95,
14064506,NIKEiD,Shirt,59.95,
14064506,NIKEiD,Shirt,59.95,
13161800,Nike,Shirt,47.97,
13161800,Nike,Shirt,47.97,
13161800,Nike,Shirt,47.97,
13161800,Nike,Shirt,47.97,
13161800,Nike,Shirt,47.97,
12816270,Nike,Shirt,38.47,
12816270,Nike,Shirt,38.47,
12816270,Nike,Shirt,38.47,
12816270,Nike,Shirt,38.47,
12816270,Nike,Shirt,38.47,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
12880224,Nike,Shirt,35.97,
12880224,Nike,Shirt,35.97,
12880224,Nike,Shirt,35.97,
12880224,Nike,Shirt,35.97,
12880224,Nike,Shirt,35.97,
12835922,Nike,Shirt,35.97,
12835922,Nike,Shirt,35.97,
12835922,Nike,Shirt,35.97,
12835922,Nike,Shirt,35.97,
12835922,Nike,Shirt,35.97,
13922423,NIKEiD,Kit,54.95,
13922423,NIKEiD,Kit,54.95,
13922423,NIKEiD,Kit,54.95,
13922423,NIKEiD,Kit,54.95,
13922423,NIKEiD,Kit,54.95,
13308049,Nike,Shirt,38.47,
13308049,Nike,Shirt,38.47,
13308049,Nike,Shirt,38.47,
13308049,Nike,Shirt,38.47,
13921890,Nike,Kit,34.97,
13921890,Nike,Kit,34.97,
13891099,NIKEiD,Shirt,59.95,
13891099,NIKEiD,Shirt,59.95,
13891099,NIKEiD,Shirt,59.95,
13891099,NIKEiD,Shirt,59.95,
13891099,NIKEiD,Shirt,59.95,
12794103,Nike,Shirt,38.47,
12794103,Nike,Shirt,38.47,
12794103,Nike,Shirt,38.47,
12794103,Nike,Shirt,38.47,
12794103,Nike,Shirt,38.47,
13449212,Nike,Jersey,64.95,
13449212,Nike,Jersey,64.95,
13449212,Nike,Jersey,64.95,
13449212,Nike,Jersey,64.95,
13891291,Nike,Shirt,59.95,
13891291,Nike,Shirt,59.95,
13891291,Nike,Shirt,59.95,
13891291,Nike,Shirt,59.95,
13891291,Nike,Shirt,59.95,
13891305,Nike,Shirt,59.95,
13891305,Nike,Shirt,59.95,
13891305,Nike,Shirt,59.95,
13891305,Nike,Shirt,59.95,
13891305,Nike,Shirt,59.95,
14038306,Nike,Pants,49.95,
14038306,Nike,Pants,49.95,
14038306,Nike,Pants,49.95,
14038306,Nike,Pants,49.95,
14038306,Nike,Pants,49.95,
13920367,Nike,Pants,49.95,
13920367,Nike,Pants,49.95,
13920367,Nike,Pants,49.95,
13920367,Nike,Pants,49.95,
13920367,Nike,Pants,49.95,
13890972,NIKEiD,Kit,49.95,
13890972,NIKEiD,Kit,49.95,
13890972,NIKEiD,Kit,49.95,
13890972,NIKEiD,Kit,49.95,
13890972,NIKEiD,Kit,49.95,
13890972,NIKEiD,Kit,49.95,
13929686,Nike,Bra,27.95,
13929686,Nike,Bra,27.95,
13929686,Nike,Bra,27.95,
13929686,Nike,Bra,27.95,
13929686,Nike,Bra,27.95,
13083678,Nike,Bra,19.95,
13083678,Nike,Bra,19.95,
13083678,Nike,Bra,19.95,
13083678,Nike,Bra,19.95,
14078724,Nike,Bra,19.95,
14078724,Nike,Bra,19.95,
14078724,Nike,Bra,19.95,
14078724,Nike,Bra,19.95,
14078724,Nike,Bra,19.95,
13083568,Nike,Bra,19.95,
13083568,Nike,Bra,19.95,
13083568,Nike,Bra,19.95,
13083568,Nike,Bra,19.95,
13083568,Nike,Bra,19.95,
13143506,Nike,Bra,19.95,
13143506,Nike,Bra,19.95,
13143506,Nike,Bra,19.95,
13143506,Nike,Bra,19.95,
13143506,Nike,Bra,19.95,
13922434,NIKEiD,Kit,54.95,
13922434,NIKEiD,Kit,54.95,
13922434,NIKEiD,Kit,54.95,
13922434,NIKEiD,Kit,54.95,
13922434,NIKEiD,Kit,54.95,
13108705,Nike Pro,Shorts,16.95,
13108705,Nike Pro,Shorts,16.95,
13108705,Nike Pro,Shorts,16.95,
13108705,Nike Pro,Shorts,16.95,
13108705,Nike Pro,Shorts,16.95,
13355619,Nike,Bra,22.95,
13355619,Nike,Bra,22.95,
13355619,Nike,Bra,22.95,
13355619,Nike,Bra,22.95,
13355619,Nike,Bra,22.95,
13891165,NIKEiD,Shirt,59.95,
13891165,NIKEiD,Shirt,59.95,
13891165,NIKEiD,Shirt,59.95,
13891165,NIKEiD,Shirt,59.95,
13891165,NIKEiD,Shirt,59.95,
14041083,Nike,Top,19.95,
14041083,Nike,Top,19.95,
14041083,Nike,Top,19.95,
14041083,Nike,Top,19.95,
14041083,Nike,Top,19.95,
14041087,Nike,Top,19.95,
14041087,Nike,Top,19.95,
14041087,Nike,Top,19.95,
14041087,Nike,Top,19.95,
14041087,Nike,Top,19.95,
14041086,Nike,Top,19.95,
14041086,Nike,Top,19.95,
14041086,Nike,Top,19.95,
14041086,Nike,Top,19.95,
14041086,Nike,Top,19.95,
14102396,Nike,Top,19.95,
14102396,Nike,Top,19.95,
14102396,Nike,Top,19.95,
14102396,Nike,Top,19.95,
14102396,Nike,Top,19.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
1009420640,Nike,Shirt,59.95,
13891067,NIKEiD,Shirt,59.95,
13891067,NIKEiD,Shirt,59.95,
13891067,NIKEiD,Shirt,59.95,
13891067,NIKEiD,Shirt,59.95,
13891067,NIKEiD,Shirt,59.95,
13983934,Nike,Shirt,64.95,
13983934,Nike,Shirt,64.95,
13983934,Nike,Shirt,64.95,
13983934,Nike,Shirt,64.95,
13708481,Nike,Bra,19.95,
13708481,Nike,Bra,19.95,
13708481,Nike,Bra,19.95,
13708481,Nike,Bra,19.95,
13708481,Nike,Bra,19.95,
14041637,Nike Pro,Leggings,32.95,
14041637,Nike Pro,Leggings,32.95,
14041637,Nike Pro,Leggings,32.95,
14041637,Nike Pro,Leggings,32.95,
14041637,Nike Pro,Leggings,32.95,
14041632,Nike Pro,Leggings,32.95,
14041632,Nike Pro,Leggings,32.95,
14041632,Nike Pro,Leggings,32.95,
14041632,Nike Pro,Leggings,32.95,
14041632,Nike Pro,Leggings,32.95,
13846881,Nike,Jersey,64.95,
13846881,Nike,Jersey,64.95,
13846881,Nike,Jersey,64.95,
13846881,Nike,Jersey,64.95,
14061250,Nike Sportswear,Jacket,74.95,
14061250,Nike Sportswear,Jacket,74.95,
14065117,Nike,Top,49.95,
14061250,Nike Sportswear,Jacket,74.95,
14065117,Nike,Top,49.95,
14061250,Nike Sportswear,Jacket,74.95,
14065117,Nike,Top,49.95,
14061250,Nike Sportswear,Jacket,74.95,
14065117,Nike,Top,49.95,
14061252,Nike Sportswear,Jacket,74.95,
14065117,Nike,Top,49.95,
14061252,Nike Sportswear,Jacket,74.95,
14061252,Nike Sportswear,Jacket,74.95,
14061252,Nike Sportswear,Jacket,74.95,
14061252,Nike Sportswear,Jacket,74.95,
14119971,Nike Sportswear,Jacket,74.95,
14119971,Nike Sportswear,Jacket,74.95,
14119971,Nike Sportswear,Jacket,74.95,
14119971,Nike Sportswear,Jacket,74.95,
14119971,Nike Sportswear,Jacket,74.95,
13922005,NIKEiD,Kit,49.95,
13922005,NIKEiD,Kit,49.95,
13922005,NIKEiD,Kit,49.95,
13922005,NIKEiD,Kit,49.95,
13922005,NIKEiD,Kit,49.95,
13922005,NIKEiD,Kit,49.95,
13327545,Nike,Shirt,43.97,
13327545,Nike,Shirt,43.97,
13327545,Nike,Shirt,43.97,
13327545,Nike,Shirt,43.97,
13327545,Nike,Shirt,43.97,
12926934,Nike,Jersey,64.95,
12926934,Nike,Jersey,64.95,
12926934,Nike,Jersey,64.95,
12926934,Nike,Jersey,64.95,
13922112,Nike,Shirt,59.95,
13922112,Nike,Shirt,59.95,
13922112,Nike,Shirt,59.95,
13922112,Nike,Shirt,59.95,
13922112,Nike,Shirt,59.95,
14115541,Nike,Tracksuit,54.95,
14115541,Nike,Tracksuit,54.95,
14115541,Nike,Tracksuit,54.95,
14115541,Nike,Tracksuit,54.95,
14115541,Nike,Tracksuit,54.95,
13475339,Nike,Tracksuit,54.95,
13475339,Nike,Tracksuit,54.95,
13475339,Nike,Tracksuit,54.95,
13475339,Nike,Tracksuit,54.95,
13475339,Nike,Tracksuit,54.95,
13089917,Nike,Tracksuit,54.95,
13089917,Nike,Tracksuit,54.95,
13089917,Nike,Tracksuit,54.95,
13089917,Nike,Tracksuit,54.95,
13089917,Nike,Tracksuit,54.95,
13583081,Nike,Tracksuit,54.95,
13583081,Nike,Tracksuit,54.95,
13583081,Nike,Tracksuit,54.95,
13583081,Nike,Tracksuit,54.95,
13583081,Nike,Tracksuit,54.95,
13482257,Nike,Kit,34.97,
13482257,Nike,Kit,34.97,
13906029,Nike,Shorts,32.95,
13906029,Nike,Shorts,32.95,
13906029,Nike,Shorts,32.95,
13906029,Nike,Shorts,32.95,
13906029,Nike,Shorts,32.95,
13906808,Nike,Tracksuit,59.95,
13906808,Nike,Tracksuit,59.95,
13906808,Nike,Tracksuit,59.95,
13906808,Nike,Tracksuit,59.95,
13906808,Nike,Tracksuit,59.95,
13083480,Nike,Shorts,19.95,
13083480,Nike,Shorts,19.95,
13083480,Nike,Shorts,19.95,
13083480,Nike,Shorts,19.95,
13083480,Nike,Shorts,19.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
14067463,Nike,Tracksuit,89.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
1009421919,NIKEiD,Shirt,59.95,
14041831,Nike Sportswear,Jacket,89.95,
14041831,Nike Sportswear,Jacket,89.95,
14041831,Nike Sportswear,Jacket,89.95,
14041831,Nike Sportswear,Jacket,89.95,
14041831,Nike Sportswear,Jacket,89.95,
14065090,Nike,Shorts,27.95,
14065090,Nike,Shorts,27.95,
14065090,Nike,Shorts,27.95,
14065090,Nike,Shorts,27.95,
14065090,Nike,Shorts,27.95,
14040702,Nike,Jacket,64.95,
14040702,Nike,Jacket,64.95,
14040702,Nike,Jacket,64.95,
14040702,Nike,Jacket,64.95,
14040702,Nike,Jacket,64.95,
14048792,Nike,T-Shirt,19.95,
14048792,Nike,T-Shirt,19.95,
14048792,Nike,T-Shirt,19.95,
14048792,Nike,T-Shirt,19.95,
14048792,Nike,T-Shirt,19.95,
